,id,artist_name,track_name,album_name,artist_genre,release_date,artist_popularity,track_popularity,artist_followers,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
119,72yP0DUlWPyH8P7IoxskwN,Elton John,Hold Me Closer,Hold Me Closer,"['glam rock', 'mellow gold', 'piano rock']",2022-08-26,86,84,10633547,202246,0.75,0,-4.602,0.0906,0.0746,0.000198,0.197,0.486,126.041,202246,4
120,10xV5l9nhLvFpR8mqzs0bL,Marshmello,Numb,Numb,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",2022-06-10,83,84,34643464,155589,0.774,0,-4.673,0.0455,0.121,0.0127,0.101,0.632,119.966,155589,4
121,4zrKN5Sv8JS5mqnbVcsul7,Ed Sheeran,Celestial,Celestial,"['pop', 'uk pop']",2022-09-29,91,83,106725824,209027,0.852,2,-1.248,0.0397,0.0529,0.0,0.161,0.501,123.038,209027,4
122,3FeVmId7tL5YN8B7R3imoM,Coldplay,My Universe,My Universe,"['permanent wave', 'pop']",2021-09-24,89,83,40662660,228000,0.701,9,-6.39,0.0402,0.00813,0.0,0.2,0.443,104.988,228000,4
125,4qu63nuBpdn0qHUHuObEj1,Marshmello,Leave Before You Love Me (with Jonas Brothers),Leave Before You Love Me,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",2021-05-21,83,84,34643464,154983,0.738,7,-4.77,0.0403,0.00226,4.41e-06,0.118,0.637,119.976,154983,4
126,6dgUya35uo964z7GZXM07g,Sabrina Carpenter,Nonsense,emails i can't send,"['dance pop', 'pop', 'post-teen pop']",2022-07-15,78,82,4795260,163648,0.697,8,-4.912,0.034,0.0268,0.0,0.224,0.732,138.992,163648,4
127,1jEBSDN5vYViJQr78W7jr2,Charlie Puth,Light Switch,CHARLIE,"['dance pop', 'pop', 'viral pop']",2022-10-06,84,81,18783739,187704,0.627,6,-5.692,0.308,0.105,0.000321,0.0905,0.905,184.008,187704,4
128,5r43qanLhUCdBj8HN3fa6B,OneRepublic,Sunshine,Sunshine,"['piano rock', 'pop']",2021-11-10,85,81,14753232,163855,0.875,5,-4.621,0.034,0.137,0.0,0.28,0.774,140.069,163855,4
129,2rmwqU7yzTvzkiaRV53DpT,Lizzo,2 Be Loved (Am I Ready),Special,"['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'trap queen']",2022-07-15,79,81,5263886,187108,0.769,7,-4.111,0.105,0.0922,0.0,0.0817,0.915,155.932,187108,4
130,2GiJYvgVaD2HtM8GqD9EgQ,BØRNS,Electric Love,Dopamine,"['modern rock', 'pop']",2015-10-16,68,80,1109854,218107,0.797,6,-7.627,0.0533,0.00543,0.00137,0.26,0.518,120.041,218107,4
131,6f5ExP43esnvdKPddwKXJH,NEIKED,Better Days (NEIKED x Mae Muller x Polo G),Better Days (NEIKED x Mae Muller x Polo G),"['dance pop', 'edm', 'pop', 'pop dance', 'scandipop', 'tropical house']",2021-09-24,67,80,140083,160657,0.671,0,-5.077,0.0337,0.0018,2.54e-06,0.0921,0.699,110.054,160657,4
132,0z8hI3OPS8ADPWtoCjjLl6,Shawn Mendes,Summer of Love (Shawn Mendes & Tainy),Summer Of Love,"['canadian pop', 'dance pop', 'pop', 'viral pop']",2021-08-20,85,80,40257934,184104,0.808,11,-4.501,0.117,0.0297,0.000127,0.103,0.494,123.988,184104,4
133,07MDkzWARZaLEdKxo6yArG,THE ANXIETY,Meet Me At Our Spot,THE ANXIETY,['modern alternative pop'],2020-03-13,64,79,152543,162680,0.47,2,-7.93,0.0299,0.0153,0.000193,0.0851,0.399,94.995,162680,4
134,4svaKoxMMP7ImmKrD5hfQu,Jax,Victoria's Secret,Victoria’s Secret,['gen z singer-songwriter'],2022-06-30,66,78,386439,176125,0.556,6,-7.639,0.0592,0.00655,0.0,0.0836,0.517,167.018,176125,4
135,6sZo5nJIsFWXefRCCexpx0,P!nk,Never Gonna Not Dance Again,Never Gonna Not Dance Again,"['dance pop', 'pop']",2022-11-04,80,78,14238078,225789,0.802,5,-4.005,0.0917,0.0273,0.0,0.163,0.769,113.796,225789,4
136,5902W4uHWzhtOff1UK7the,Alesso,When I’m Gone (with Katy Perry),When I’m Gone (with Katy Perry),"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",2021-12-29,76,78,3882167,161267,0.886,0,-4.179,0.034,0.028,0.0,0.481,0.615,125.034,161267,4
137,1l4iQsOZ5sOXZPMQLvouaB,Hailee Steinfeld,Coast (feat. Anderson .Paak),Coast,"['dance pop', 'pop', 'post-teen pop']",2022-07-29,72,77,8306891,166720,0.875,11,-4.1,0.0757,0.0262,7.32e-06,0.137,0.84,111.976,166720,4
138,3o9kpgkIcffx0iSwxhuNI2,Em Beihold,Numb Little Bug,Numb Little Bug,"['alt z', 'gen z singer-songwriter']",2022-01-28,75,76,276162,169238,0.527,8,-6.892,0.0769,0.327,0.0,0.25,0.638,84.974,169238,4
139,5iFwAOB2TFkPJk8sMlxP8g,PUBLIC,Make You Mine,Make You Mine,['indie rockism'],2019-08-09,61,76,195781,232907,0.799,9,-4.452,0.0261,0.0128,0.0,0.15,0.638,103.014,232907,4
140,3jHBgKdLCf46aP3HRI0WYv,AJR,World's Smallest Violin,OK ORCHESTRA,['modern rock'],2021-03-26,76,76,2711536,180743,0.696,5,-6.977,0.051,0.116,0.0,0.607,0.684,115.962,180743,4
142,2f0pn9DkEJwAzXApnFh5cr,BANNERS,Someone To You,Where The Shadow Ends,"['indie poptimism', 'pop', 'pop rock']",2019-10-04,68,76,546187,219801,0.903,2,-5.497,0.042,0.00517,0.0,0.254,0.652,74.988,219801,4
143,21H0pUV2uPIPcFnFhgTBjo,Kygo,Woke Up in Love,Woke Up in Love,"['edm', 'pop', 'pop dance', 'tropical house']",2022-09-09,80,75,8235543,216873,0.585,2,-5.994,0.0369,0.225,0.0,0.0927,0.188,106.015,216873,4
144,1sx0XsWUusUoPstbvokZjP,Tai Verdes,A-O-K,TV,"['modern indie pop', 'pop']",2021-05-20,71,75,693540,173640,0.626,11,-6.919,0.0805,0.125,0.0,0.183,0.862,82.488,173640,4
145,4N5s8lPTsjI9EGP7K4SXzB,George Ezra,Green Green Grass,Gold Rush Kid,"['folk-pop', 'neo-singer-songwriter']",2022-06-10,75,75,3878794,167614,0.738,8,-4.413,0.0595,0.0695,0.0,0.128,0.8,112.972,167614,4
146,6AGOKlMZWLCaEJGnaROtF9,Ritt Momney,Put Your Records On,Put Your Records On,"['bedroom pop', 'indie pop']",2020-04-24,60,75,123341,210463,0.491,6,-10.778,0.0538,0.0563,0.00089,0.11,0.151,91.066,210463,4
147,1QxIFMs4M8qd5cbJJu80v4,Khalid,Skyline,Skyline,"['pop', 'pop r&b']",2022-04-28,86,74,15698375,182895,0.653,11,-6.094,0.0391,0.0179,0.0218,0.184,0.752,119.996,182895,5
148,7eQHxigpuDJjCG50JyzU8v,MAX,Butterflies,Butterflies,"['dance pop', 'pop', 'post-teen pop', 'viral pop']",2021-06-25,70,74,787798,191250,0.613,11,-4.041,0.0408,0.385,0.0,0.0887,0.42,88.084,191250,4
149,31qCy5ZaophVA81wtlwLc4,Justin Bieber,Anyone,Anyone,"['canadian pop', 'pop']",2021-01-01,92,74,68535696,190779,0.538,2,-8.026,0.0345,0.181,3.13e-06,0.113,0.584,115.884,190779,4
150,5f1joOtoMeyppIcJGZQvqJ,Kane Brown,Be Like That - feat. Swae Lee & Khalid,Be Like That (feat. Swae Lee & Khalid),"['black americana', 'contemporary country', 'country', 'country road']",2020-07-10,75,73,4523905,191406,0.626,7,-8.415,0.0726,0.0469,2.58e-05,0.126,0.322,86.97,191406,4
151,18XlJEroUwFo0tLZxscgXE,Maroon 5,Lost,JORDI (Deluxe),['pop'],2021-06-11,86,73,39065976,172598,0.706,7,-6.553,0.16,0.223,0.00028,0.064,0.766,142.989,172598,4
152,4ja2gzrNh9VNigzoXfmbwD,Peach Tree Rascals,Mariposa,Mariposa,"['indie r&b', 'pop']",2019-08-28,61,73,209712,210000,0.525,9,-5.88,0.028,0.617,0.0,0.356,0.421,112.011,210000,4
153,6w8ZPYdnGajyfPddTWdthN,Adele,Can I Get It,30,"['british soul', 'pop', 'pop soul', 'uk pop']",2021-11-19,86,72,44869551,210384,0.68,9,-6.118,0.0431,0.0171,0.0,0.178,0.536,97.985,210384,4
154,0zzVTGyRrWpQu8Fr28NRAv,Marshmello,OK Not To Be OK,OK Not To Be OK,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",2020-09-10,83,72,34643464,159863,0.837,1,-5.025,0.0649,0.0172,0.0,0.0743,0.263,103.072,159863,4
155,0ohcCrxZkBfFbkuRPOZQZX,LANY,dancing in the kitchen,dancing in the kitchen,"['la pop', 'pop']",2021-06-25,76,69,5221335,208600,0.736,11,-7.651,0.0425,0.0328,0.0,0.0864,0.299,93.993,208600,4
156,0Bm2kjXM4w6JlwS6jpTmfO,Meghan Trainor,Don't I Make It Look Easy,Don't I Make It Look Easy,"['dance pop', 'hip pop', 'pop']",2022-09-09,86,69,12461941,154888,0.742,0,-4.51,0.0668,0.0624,0.0,0.274,0.829,148.756,154888,4
157,0kWQn0wLok1lawHAkGSMW9,Bazzi,I Like That,Infinite Dream,"['dance pop', 'electropop', 'pop']",2022-09-16,73,69,5261720,158084,0.692,6,-5.431,0.112,0.172,0.0,0.191,0.68,74.474,158084,4
158,2zBDKzqa6sdxeI0fC6OWIC,Tones And I,Fly Away,Welcome To The Madhouse,"['australian pop', 'pop']",2021-07-16,71,69,2987440,178157,0.513,4,-6.208,0.0685,0.217,0.0,0.217,0.503,124.988,178157,4
159,1yTTMcUhL7rtz08Dsgb7Qb,Maren Morris,The Bones - with Hozier,The Bones (with Hozier),"['contemporary country', 'country', 'pop', 'texas country']",2019-10-04,73,69,705289,197299,0.597,11,-6.0,0.0405,0.286,0.0,0.0979,0.355,76.826,197299,4
160,0NmuYnjETG3u3qx0OmEJev,Nelly,Lil Bit,Lil Bit,"['dance pop', 'gangster rap', 'hip hop', 'pop rap', 'southern hip hop', 'st louis rap', 'urban contemporary']",2020-10-23,75,68,2302238,195962,0.689,4,-7.097,0.0387,0.0255,0.0,0.383,0.41,119.987,195962,4
161,472vIK1ldetTxRxG3ovaiY,Dan + Shay,Glad You Exist,Glad You Exist,"['contemporary country', 'country', 'country road', 'pop']",2021-02-05,75,67,2814649,144533,0.551,11,-6.12,0.0349,0.235,0.0,0.119,0.66,103.953,144533,4
162,3BLWGYOcy1svvsBByeFxLh,John Legend,Wonder Woman,LEGEND,"['neo soul', 'pop', 'pop soul', 'r&b', 'urban contemporary']",2022-09-09,82,67,6353830,168562,0.476,0,-4.947,0.0352,0.417,0.0,0.121,0.336,147.915,168562,4
163,5Ne1q9Hv3l2NHBA3Agt8WT,Surfaces,Wave of You,Wave of You,"['bedroom soul', 'pop']",2021-04-09,69,67,877307,213842,0.656,1,-6.038,0.0489,0.057,0.0,0.267,0.346,90.986,213842,4
164,2HvtedoEeymVWrBPyAMNwZ,MisterWives,SUPERBLOOM,SUPERBLOOM,"['electropop', 'indie pop', 'indie poptimism', 'modern rock', 'nyc pop', 'pop', 'pop rock']",2020-07-24,63,66,424122,213547,0.889,8,-3.945,0.102,0.191,0.000387,0.328,0.716,170.102,213547,4
165,5c6lM2zjAF6MFoD8C1hiBr,Vance Joy,Clarity,Clarity,"['folk-pop', 'pop']",2022-04-06,76,66,2729432,227240,0.873,0,-6.065,0.0464,0.00137,0.000273,0.0966,0.62,125.059,227240,4
166,1imMjt1YGNebtrtTAprKV7,Dua Lipa,Love Again,Future Nostalgia,"['dance pop', 'pop', 'uk pop']",2020-03-27,88,66,37819206,258004,0.667,11,-4.668,0.0339,0.00173,2.85e-05,0.1,0.468,115.982,258004,4
167,38XLUjlR84JEwK0SOvX77a,Tai Verdes,Let's go to Hell,Let's go to Hell,"['modern indie pop', 'pop']",2021-11-03,71,66,693540,152182,0.798,4,-5.07,0.0337,0.141,0.0,0.685,0.905,127.89,152182,4
168,0mA7zotmg2ZFMRALljdZsS,Tones And I,Cloudy Day,Cloudy Day,"['australian pop', 'pop']",2021-06-10,71,65,2987440,185304,0.776,4,-6.096,0.0445,0.0643,2.81e-06,0.0246,0.366,116.011,185304,4
169,3ddNKnYpVx0uI8vcwbTQ5Y,Surfaces,Sheesh!,Sheesh!,"['bedroom soul', 'pop']",2021-08-20,69,65,877307,148847,0.832,5,-3.937,0.0611,0.161,0.0,0.0925,0.801,149.951,148847,4
170,7l987hjMH9FBNXBE93Hrs7,The Lumineers,WHERE WE ARE,BRIGHTSIDE,"['folk-pop', 'pop', 'stomp and holler']",2022-01-14,77,65,4970700,172800,0.507,11,-8.084,0.0342,0.759,1.37e-06,0.377,0.363,123.183,172800,4
171,78q4ESvMkPVJzHAV11LAGE,Tom Grennan,Little Bit of Love,Little Bit of Love (Acoustic),"['dance pop', 'tropical house']",2021-01-29,72,64,386928,226268,0.706,1,-4.48,0.0312,0.0833,0.0,0.105,0.623,106.52,226268,4
172,4Hn4zAkBUaNnT8m9p7cYaf,Andy Grammer,Joy,Joy,"['dance pop', 'neo mellow', 'pop', 'pop rap', 'pop rock']",2022-01-28,70,64,1111848,193621,0.793,2,-6.0,0.157,0.108,0.0,0.103,0.233,111.907,193621,4
173,0gCNs3jCCDhObAK0MRghtv,Drax Project,Catching Feelings (feat. SIX60),Drax Project,['nz pop'],2019-09-27,57,64,94222,218854,0.521,3,-5.877,0.101,0.605,0.0,0.157,0.34,175.558,218854,4
174,5lHxARJJrZc3ss4ZVmGWfz,Latto,Big Energy,Big Energy,"['pop', 'rap', 'trap queen']",2021-09-24,72,63,936159,173182,0.81,11,-3.838,0.117,0.0401,0.0,0.349,0.787,106.028,173182,4
176,37vVp2sWHuuIBOSl1NswP6,Isabel LaRosa,i'm yours,i'm yours,"['hyperpop', 'pop']",2022-10-28,73,83,186114,145668,0.705,5,-7.07,0.0756,0.204,5.13e-05,0.443,0.635,111.487,145668,4
177,2dHHgzDwk4BJdRwy9uXhTO,Metro Boomin,Creepin' (with The Weeknd & 21 Savage),HEROES & VILLAINS,['rap'],2022-12-02,92,93,3457729,221520,0.62,1,-6.005,0.0484,0.417,0.0,0.0822,0.172,97.95,221520,4
178,2bk3kDxxFLHafZDuw06Fxs,The Weeknd,Die For You,The Highlights,"['canadian contemporary r&b', 'canadian pop', 'pop']",2021-02-05,96,65,55040409,260256,0.528,1,-7.152,0.0556,0.11,0.0,0.157,0.455,133.851,260256,4
179,5rPNVwYjVEgkq6YNPki4Zc,Ari Abdul,BABYDOLL,BABYDOLL,['pop'],2022-02-22,67,74,121963,196235,0.585,11,-5.097,0.0359,0.0483,0.0113,0.489,0.51,84.941,196235,4
180,5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,AM,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",2013-09-09,88,93,17572820,183956,0.417,0,-9.345,0.0256,0.136,0.022,0.0974,0.479,67.528,183956,4
181,3M0lSi5WW79CXQamgSBIjx,Chase Atlantic,Swim,Chase Atlantic,['pop'],2017-10-04,80,83,4205049,228787,0.542,8,-6.429,0.0392,0.27,0.0,0.0765,0.0771,120.134,228787,4
182,5E30LdtzQTGqRvNd7l6kG5,The Neighbourhood,Daddy Issues,Wiped Out!,"['modern alternative rock', 'modern rock', 'pop', 'shimmer pop']",2015-10-30,85,86,11118310,260173,0.521,10,-9.461,0.0329,0.0678,0.149,0.123,0.337,85.012,260173,4
183,78Sw5GDo6AlGwTwanjXbGh,d4vd,Here With Me,Here With Me,['bedroom pop'],2022-09-22,81,92,450995,242485,0.469,4,-8.209,0.0254,0.534,9.21e-05,0.128,0.288,132.023,242485,4
184,5CM4UuQ9Gnd6K2YyKGPMoK,Steve Lacy,Bad Habit,Bad Habit,['afrofuturism'],2022-06-29,85,89,2694509,232115,0.507,1,-7.097,0.0357,0.626,7.51e-05,0.383,0.69,168.955,232115,4
185,1cKHdTo9u0ZymJdPGSh6nq,The Weeknd,I Was Never There,"My Dear Melancholy,","['canadian contemporary r&b', 'canadian pop', 'pop']",2018-03-30,96,90,55040409,241067,0.737,10,-4.008,0.0338,0.142,0.000162,0.163,0.155,113.26,241067,4
186,09mEdoA6zrmBPgTEN5qXmN,The Weeknd,Call Out My Name,"My Dear Melancholy,","['canadian contemporary r&b', 'canadian pop', 'pop']",2018-03-30,96,89,55040409,228373,0.593,1,-4.954,0.0356,0.17,0.0,0.307,0.175,134.17,228373,3
187,1TweDM3JC49LNeelLVg3yX,SZA,Used (feat. Don Toliver),SOS,"['pop', 'r&b']",2022-12-09,94,85,9525089,70160,0.689,10,-6.454,0.0871,0.532,8.47e-05,0.322,0.705,149.579,70160,4
188,0T5iIrXA4p5GsubkhuBIKV,Stephen Sanchez,Until I Found You,Until I Found You,"['gen z singer-songwriter', 'pop']",2021-09-01,80,88,364819,177720,0.508,10,-6.05,0.0288,0.727,0.0,0.174,0.227,101.358,177720,3
189,5FVd6KXrgO9B3JPmC8OPst,Arctic Monkeys,Do I Wanna Know?,AM,"['garage rock', 'modern rock', 'permanent wave', 'rock', 'sheffield indie']",2013-09-09,88,87,17572820,272394,0.532,5,-7.596,0.0323,0.186,0.000263,0.217,0.405,85.03,272394,4
190,3hxIUxnT27p5WcmjGUXNwx,Hotel Ugly,Shut up My Moms Calling,Shut up My Moms Calling,[],2020-02-10,75,87,168533,164571,0.409,9,-10.711,0.101,0.325,0.0,0.103,0.376,138.419,164571,4
191,0JXXNGljqupsJaZsgSbMZV,Miguel,Sure Thing,All I Want Is You,"['dance pop', 'hip hop', 'pop', 'r&b', 'urban contemporary']",2010-11-26,80,86,4344314,195373,0.607,11,-8.127,0.1,0.0267,0.000307,0.191,0.498,81.001,195373,4
192,2sGCU9QbPOaHkavcFJdtCu,Kate Peytavin,ever fallen?,ever fallen?,[],2022-12-16,39,56,5794,168725,0.525,1,-7.388,0.0565,0.178,2.59e-06,0.129,0.129,199.935,168725,3
193,5oO3drDxtziYU2H1X23ZIp,Rihanna,Love On The Brain,ANTI (Deluxe),"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",2016-01-28,90,84,51659380,224000,0.637,4,-4.83,0.0471,0.0717,1.08e-05,0.0789,0.378,172.006,224000,3
194,5JXOF1rt31rT07luk5wFE6,K.Flay,High Enough - Slowed,High Enough (Slowed),"['electropop', 'escape room', 'hip pop', 'modern rock', 'pop']",2021-11-18,68,65,506589,201432,0.631,4,-6.328,0.0391,0.00939,0.00474,0.372,0.276,112.033,201432,3
195,34ZAzO78a5DAVNrYIGWcPm,SZA,Shirt,Shirt,"['pop', 'r&b']",2022-10-28,94,88,9525089,181831,0.453,3,-9.604,0.0968,0.146,0.0273,0.0896,0.552,119.959,181831,4
196,3yWF3DqFBNLvf7s4C7mKUm,Aaryan Shah,Renegade,Renegade,['trap soul'],2018-03-02,64,78,120302,222576,0.561,9,-10.408,0.0559,0.509,0.367,0.369,0.207,103.118,222576,4
197,2TktkzfozZifbQhXjT6I33,Omar Apollo,Evergreen (You Didn’t Deserve Me At All),Ivory,"['bedroom pop', 'bedroom soul', 'pop']",2022-04-08,75,86,692702,216680,0.336,9,-10.395,0.0424,0.598,0.00528,0.107,0.31,82.029,216680,3
198,2K7xn816oNHJZ0aVqdQsha,The Neighbourhood,Softcore,Hard To Imagine The Neighbourhood Ever Changing,"['modern alternative rock', 'modern rock', 'pop', 'shimmer pop']",2018-11-02,85,86,11118310,206280,0.568,9,-5.509,0.03,0.0484,0.000417,0.286,0.37,93.986,206280,4
199,2vXKRlJBXyOcvZYTdNeckS,Gesaffelstein,Lost in the Fire (feat. The Weeknd),Hyperion,"['dark clubbing', 'destroy techno']",2019-03-08,77,85,466744,202093,0.671,2,-12.21,0.0363,0.0933,0.000927,0.115,0.166,100.966,202093,4
200,22I3h5AOENlH4CqXJsEbFR,Justine Skye,Collide (feat. Tyga),Collide (feat. Tyga),"['alternative r&b', 'pop r&b', 'r&b']",2014-08-25,69,80,675751,260170,0.31,11,-9.869,0.0625,0.095,0.0,0.216,0.131,139.614,260170,4
201,0rKtyWc8bvkriBthvHKY8d,Joji,SLOW DANCING IN THE DARK,BALLADS 1,['viral pop'],2018-10-26,87,84,7682157,209274,0.479,3,-7.458,0.0261,0.544,0.00598,0.191,0.284,88.964,209274,4
202,5L1WMbYfNFkmlyG407ke6S,Montell Fish,Exscape,Exscape,"['pittsburgh rap', 'pop']",2022-10-25,74,62,712472,142286,0.854,4,0.829,0.0373,0.648,0.0,0.098,0.449,139.995,142286,4
203,6EtKlIQmGPB9SX8UjDJG5s,Labrinth,Formula,Euphoria (Original Score from the HBO Series),"['indie poptimism', 'pop']",2019-10-04,80,84,2617949,91870,0.664,11,-6.068,0.0409,0.0448,0.0553,0.146,0.226,144.654,91870,4
204,0QzuaeCEEOV40Pn7IvKEny,dhruv,double take,rapunzel,"['chill r&b', 'nyc pop', 'pop']",2022-01-21,70,83,398993,171743,0.436,8,-11.141,0.0744,0.845,0.0,0.221,0.196,109.239,171743,4
205,0WtDGnWL2KrMCk0mI1Gpwz,Childish Gambino,Redbone,"""Awaken, My Love!""","['atl hip hop', 'hip hop', 'pop', 'rap']",2016-12-02,80,83,10182815,326933,0.353,1,-10.614,0.0983,0.174,0.00662,0.118,0.598,160.111,326933,4
206,2Fyjjpg03fn7n5cj0Qm380,Summer Walker,Karma,Last Day Of Summer,"['pop', 'r&b', 'rap']",2018-10-19,81,76,4436279,188907,0.294,1,-10.072,0.0499,0.345,2.03e-05,0.287,0.152,113.847,188907,4
207,5RBOcBpJXaNnHCGViJmYhh,Mareux,The Perfect Girl,The Perfect Girl,['dark synthpop'],2021-12-08,69,83,157131,194423,0.89,8,-5.992,0.0911,0.000872,0.818,0.102,0.258,128.881,194423,4
208,2kSb3wYSOV996xA2NSmpck,Kali Uchis,Melting,Por Vida,"['colombian pop', 'pop']",2015-02-04,81,83,3412969,208854,0.479,8,-7.776,0.0355,0.179,0.0803,0.106,0.303,115.263,208854,4
209,7zwn1eykZtZ5LODrf7c0tS,The Neighbourhood,You Get Me So High,Hard To Imagine The Neighbourhood Ever Changing,"['modern alternative rock', 'modern rock', 'pop', 'shimmer pop']",2018-11-02,85,82,11118310,153000,0.881,7,-6.099,0.0542,0.186,0.0791,0.152,0.387,88.036,153000,4
210,0I0GYTjpNXVZmFr6eUX4sR,ero808,OXYGEN,OXYGEN,['hyperpop'],2022-12-17,49,41,12163,171000,0.696,7,-5.523,0.0352,0.378,0.000264,0.125,0.112,119.969,171000,3
211,60ynsPSSKe6O3sfwRnIBRf,Doja Cat,Streets,Hot Pink,"['dance pop', 'pop']",2019-11-07,88,82,23644417,226987,0.463,11,-8.433,0.0842,0.21,0.0382,0.338,0.189,90.035,226987,4
212,0J119Oas2ox6JTTHUGZxHN,Steve Lacy,Give You the World,Gemini Rights,['afrofuturism'],2022-07-15,85,70,2694509,273787,0.369,0,-9.251,0.0262,0.83,0.234,0.0976,0.41,73.013,273787,4
213,3XgGQ1wjo5khvq2UImjyNF,Brent Faiyaz,ALL MINE,WASTELAND,"['dmv rap', 'hip hop', 'pop', 'r&b', 'rap']",2022-07-08,82,82,3098623,216063,0.378,9,-8.54,0.0315,0.428,9.16e-05,0.11,0.22,141.967,216063,4
214,2jQiSYrwJehQAcuaaQrXnS,Chase Atlantic,Friends,Nostalgia,['pop'],2015-02-21,80,82,4205049,230011,0.609,11,-6.361,0.0335,0.0114,4.76e-06,0.108,0.0911,107.34,230011,3
215,7D7e6hm2LiNd6nLuJF6K9Q,80purppp,Hex,Hex,"['aesthetic rap', 'lo-fi chill', 'sad lo-fi', 'sad rap']",2018-03-12,67,81,78193,122222,0.398,5,-15.781,0.268,0.872,0.00713,0.159,0.482,109.996,122222,4
216,2L0PRavRIQIjVcZK4Qgfgi,Saint Levant,Very Few Friends,Very Few Friends,['palestinian hip hop'],2022-11-07,67,81,131259,132500,0.469,6,-8.344,0.163,0.162,0.00239,0.108,0.557,136.05,132500,4
217,4pAl7FkDMNBsjykPXo91B3,Rihanna,Needed Me,ANTI (Deluxe),"['barbadian pop', 'dance pop', 'pop', 'urban contemporary']",2016-01-28,90,81,51659380,191600,0.314,5,-8.091,0.244,0.11,0.0,0.0825,0.296,110.898,191600,4
218,4EDijkJdHBZZ0GwJ12iTAj,The Weeknd,Stargirl Interlude,Starboy,"['canadian contemporary r&b', 'canadian pop', 'pop']",2016-11-25,96,80,55040409,111640,0.474,5,-12.7,0.124,0.351,0.191,0.105,0.441,179.771,111640,4
219,6n3HGiq4v35D6eFOSwqYuo,Drake,Teenage Fever,More Life,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",2017-03-18,97,80,70164923,219692,0.283,8,-10.33,0.0846,0.111,0.0172,0.115,0.144,97.04,219692,4
220,34dEWnWlThEqkHiASAy0ks,Flozigg,MUTUAL,Beige,['indie r&b'],2021-08-03,44,51,16388,169846,0.455,6,-6.499,0.175,0.479,0.0,0.0888,0.828,130.113,169846,4
221,3J8EOeKLTLXORtWPpOU5bE,Lil Tjay,Calling My Phone,Destined 2 Win,"['brooklyn drill', 'melodic rap', 'nyc rap']",2021-04-02,81,80,6003882,205458,0.393,4,-7.636,0.0539,0.451,1.35e-06,0.135,0.202,104.949,205458,4
222,0N0vTOwTQLo6edqB1TF2XS,SASH,lemon sorbet,lemon sorbet,[],2022-11-11,39,51,5502,151049,0.213,11,-21.52,0.0461,0.00636,1.73e-05,0.129,0.367,142.98,151049,4
223,7zFXmv6vqI4qOt4yGf3jYZ,Daniel Caesar,Get You (feat. Kali Uchis),Freudian,"['canadian contemporary r&b', 'pop', 'r&b']",2017-08-25,78,80,3661599,278180,0.294,4,-8.533,0.0321,0.422,5.2e-05,0.0749,0.358,74.038,278180,4
224,4osgfFTICMkcGbbigdsa53,Frank Ocean,Novacane,Novacane,"['hip hop', 'lgbtq+ hip hop', 'neo soul', 'pop']",2011-01-01,84,80,10383322,302347,0.508,3,-9.112,0.0919,0.0584,0.00126,0.16,0.37,93.51,302347,4
225,6fhG2KJgwO7CrNflRaRmvp,Ruth B.,Dandelions - slowed + reverb,Dandelions (slowed + reverb),"['alt z', 'canadian contemporary r&b', 'canadian pop', 'pop']",2021-08-27,76,80,2540352,268717,0.715,8,-3.293,0.0256,0.0444,0.0,0.0898,0.258,101.699,268717,3
226,2MJlhN2OockKCadeGS4AEP,Avenoir,Shameless,Shameless,[],2022-08-19,49,59,25195,175387,0.415,4,-11.502,0.0425,0.743,0.000162,0.228,0.236,130.015,175387,4
227,4ZLzoOkj0MPWrTLvooIuaa,Kina,Get You The Moon (feat. Snøw),Get You The Moon (feat. Snøw),['sad lo-fi'],2018-10-08,69,80,752384,179080,0.235,1,-16.541,0.188,0.72,0.0,0.144,0.0895,118.917,179080,4
228,6XHVuErjQ4XNm6nDPVCxVX,Chris Brown,No Guidance (feat. Drake),Indigo,"['dance pop', 'pop', 'r&b']",2019-06-28,89,79,17942943,260640,0.454,1,-6.756,0.153,0.123,0.0,0.155,0.136,92.928,260640,4
229,0X2bh8NVQ8svDQIn2AdCbW,Chase Atlantic,Consume (feat. Goon Des Garcons),Chase Atlantic,['pop'],2017-10-04,80,79,4205049,267920,0.714,9,-5.322,0.158,0.07,0.0,0.261,0.434,146.113,267920,4
230,14SaZBTjxlorHJQxXh01Hu,Summer Walker,Girls Need Love (with Drake) - Remix,Last Day Of Summer,"['pop', 'r&b', 'rap']",2018-10-19,81,79,4436279,222374,0.432,6,-9.481,0.217,0.443,0.0,0.132,0.0897,97.022,222374,4
